α,β,γ,δ,σ,ftrace,startguess
0.1162045006416924,0.09777754435910717,0.5000487352349315,0.0448803862116518,0.9999999999989,70591.21536877548,3
0.09607730421046227,0.04893816045173314,0.4083932877132663,0.029969523602638992,0.9999999999991448,58658.59225008039,3
0.0625393679458074,0.024494048806092437,0.45691435858462737,0.024757848614037486,0.9999999999992152,42874.15345182405,3
0.03741308017089752,0.012259770927449263,0.5271208009865297,0.019830320541939714,0.9999999999990408,25370.692048008943,3
0.033226166081414696,0.007971569765592563,0.5319939297974076,0.016876133753445852,0.9999999999990083,18277.943860383904,3
0.035491637895177494,0.006651619239311441,0.46786707499121677,0.014454484000001596,0.9999999999990871,17409.607957688855,3
0.03759463471102911,0.006289364763593716,0.43562561449992127,0.013292052369904639,0.9999999999995091,17194.375076525204,3
0.04151306124769889,0.006366807966673779,0.39397946388760374,0.01196309090125616,0.9999999999999327,17091.019226765646,3
0.04688208225857509,0.0069239109228974955,0.34682282435183326,0.010586824795659725,0.9999999999999447,17027.18719304807,3
0.05170804268299402,0.007410935999020085,0.3155624317674659,0.009650980852284288,0.9999999999999903,16975.849759619607,3
0.05478129884654729,0.007723511262423491,0.29585956487148474,0.009062154192908815,0.9999999999999903,16960.93094687796,3
0.05945915645634333,0.008205419314771801,0.274779748443913,0.008432399122516022,0.9999999999999979,16926.20684338739,3
0.06304961204787433,0.008575507690662051,0.2576232503379462,0.007917474276805692,0.9999999999999979,16915.419333325885,3
0.06495143493760247,0.008772588074142126,0.24958060571020843,0.007675363175071219,0.9999999999999979,16910.6859410288,3
0.0669113546216161,0.008976185442390342,0.24178904239444285,0.007440501097770374,0.9999999999999979,16906.860904762678,3
0.06893096747491954,0.009186476398240237,0.23424072194594134,0.007212669329575093,0.9999999999999979,16903.935898408155,3
0.06997143415051475,0.009295059726211986,0.2305843862861914,0.007102162867045085,0.9999999999999979,16902.418932848883,3
0.07102791049643489,0.009405431237394507,0.2269851237408804,0.0069933146707703495,0.9999999999999979,16901.087378635704,3
0.07210062101934828,0.00951761585890433,0.22344204343436258,0.006886099901178011,0.9999999999999979,16899.9391131725,3
0.07318979272542421,0.009631638910876367,0.21995426839700433,0.006780494124461302,0.9999999999999979,16898.971948624338,3
0.0742956551561308,0.009747526107438714,0.21652093534811984,0.006676473303595668,0.9999999999999979,16898.18374998154,3
0.07541844044336035,0.00986530355966636,0.21314119448229527,0.006574013789682407,0.9999999999999979,16897.572400779056,3
0.07598841192016982,0.009925150670705898,0.21147770187067172,0.006523553051662692,0.9999999999999979,16897.217397249107,3
0.07656276717506878,0.009985486589510123,0.20982719229904045,0.006473471663076655,0.9999999999999979,16896.901978899423,3
0.07714153718779268,0.010046314800323617,0.20818956443883155,0.006423766799946926,0.9999999999999979,16896.62574730757,3
0.07772475315411699,0.010107638817325067,0.20656471775231286,0.0063744356608644815,0.9999999999999979,16896.388426930433,3
0.0783124465040225,0.010169462186419809,0.20495255248641786,0.0063254754667972195,0.9999999999999979,16896.189702839267,3
0.07890464892831202,0.01023178848783965,0.20335296966662153,0.006276883460915885,0.9999999999999979,16896.029275192974,3
0.07920302067610739,0.010263204914248083,0.2025594203787428,0.006252770184696758,0.9999999999999979,16895.932660835813,3
0.0795025402381498,0.010294749258329601,0.20176896779296793,0.006228747662666985,0.9999999999999979,16895.845061672633,3
0.079803211758299,0.010326421987484498,0.20098159982490085,0.006204815557940753,0.9999999999999979,16895.76643504833,3
0.08010503941479945,0.010358223573076877,0.2001973044373029,0.006180973535015016,0.9999999999999979,16895.696723011166,3
0.0804080274280579,0.010390154491222544,0.1994160696399089,0.006157221259783914,0.9999999999999979,16895.63590003416,3
0.08071218007232706,0.010422215223970755,0.1986378834892438,0.006133558399562221,0.9999999999999979,16895.58391228579,3
0.08101750169368581,0.0104544062611199,0.19786273408844007,0.006109984623125261,0.9999999999999979,16895.54071435877,3
0.08117074921618922,0.010470567182118378,0.19747667183774797,0.0060982421119510745,0.9999999999999979,16895.514471291503,3
